Dates,Total Rating
2016_10_19 08_50,226615
2016_10_19 09_00,226615
2016_10_19 09_10,226615
2016_10_19 09_20,226615
2016_10_19 09_30,226615
2016_10_19 09_40,226615
2016_10_19 09_50,226615
2016_10_19 10_00,226615
2016_10_19 10_10,226615
2016_10_19 10_20,226615
2016_10_19 10_30,226615
2016_10_19 10_40,226615
2016_10_19 10_50,226615
2016_10_19 11_00,226615
2016_10_19 11_10,226615
2016_10_19 11_20,226615
2016_10_19 11_30,226615
2016_10_19 11_40,226615
2016_10_19 11_50,226615
2016_10_19 12_00,226615
2016_10_19 12_10,226615
2016_10_19 12_20,226615
2016_10_19 12_30,226615
2016_10_19 12_40,226615
2016_10_19 12_50,226615
2016_10_19 13_00,226615
2016_10_19 13_10,226615
2016_10_19 13_20,226615
2016_10_19 13_30,226615
2016_10_19 13_40,226615
2016_10_19 13_50,226615
2016_10_19 14_00,226615
2016_10_19 14_10,226615
2016_10_19 14_20,226615
2016_10_19 14_30,226615
2016_10_19 14_40,226615
2016_10_19 14_50,226615
2016_10_19 15_00,226615
2016_10_19 15_10,226615
2016_10_19 15_20,226678
2016_10_19 15_30,226678
2016_10_19 15_40,226678
2016_10_19 15_50,226678
2016_10_19 16_00,226678
2016_10_19 16_10,226678
2016_10_19 16_20,226678
2016_10_19 16_30,226678
2016_10_19 16_40,226678
2016_10_19 16_50,226678
2016_10_19 17_00,226678
2016_10_19 17_10,226678
2016_10_19 17_20,226678
2016_10_19 17_30,226678
2016_10_19 17_40,226678
2016_10_19 17_50,226678
2016_10_19 18_00,226678
2016_10_19 18_10,226678
2016_10_19 18_20,226678
2016_10_19 18_30,226678
2016_10_19 18_40,226678
2016_10_19 18_50,226678
2016_10_19 19_00,226678
2016_10_19 19_10,226678
2016_10_19 19_20,226678
2016_10_19 19_30,226730
2016_10_19 19_40,226730
2016_10_19 19_50,226730
2016_10_19 20_00,226730
2016_10_19 20_10,226730
2016_10_19 20_20,226730
2016_10_19 20_30,226730
2016_10_19 20_40,226730
2016_10_19 20_50,226730
2016_10_19 21_00,226730
2016_10_19 21_10,226730
2016_10_19 21_20,226730
2016_10_19 21_30,226730
2016_10_19 21_40,226730
2016_10_19 21_50,226730
2016_10_19 22_00,226730
2016_10_19 22_10,226730
2016_10_19 22_20,226730
2016_10_19 22_30,226730
2016_10_19 22_40,226730
2016_10_19 22_50,226730
2016_10_19 23_00,226730
2016_10_19 23_10,226730
2016_10_19 23_20,226730
2016_10_19 23_30,226790
2016_10_19 23_40,226730
2016_10_19 23_50,226790
2016_10_20 00_00,226790
2016_10_20 00_10,226790
2016_10_20 00_20,226790
2016_10_20 00_30,226790
2016_10_20 00_40,226790
2016_10_20 00_50,226790
2016_10_20 01_00,226790
2016_10_20 01_10,226790
2016_10_20 01_20,226790
2016_10_20 01_30,226790
2016_10_20 01_40,226790
2016_10_20 01_50,226790
2016_10_20 02_00,226790
2016_10_20 02_10,226790
2016_10_20 02_20,226790
2016_10_20 02_30,226790
2016_10_20 02_40,226790
2016_10_20 02_50,226790
2016_10_20 03_00,226790
2016_10_20 03_10,226790
2016_10_20 03_20,226790
2016_10_20 03_30,226790
2016_10_20 03_40,226790
2016_10_20 03_50,226790
2016_10_20 04_00,226790
2016_10_20 04_10,226790
2016_10_20 04_20,226790
2016_10_20 04_30,226790
2016_10_20 04_40,226790
2016_10_20 04_50,226790
2016_10_20 05_00,226790
2016_10_20 05_10,226790
2016_10_20 05_20,226790
2016_10_20 05_30,226790
2016_10_20 05_40,226790
2016_10_20 05_50,226790
2016_10_20 06_00,226790
2016_10_20 06_10,226790
2016_10_20 06_20,226790
2016_10_20 06_30,226790
2016_10_20 06_40,226790
2016_10_20 06_50,226790
2016_10_20 07_00,226790
2016_10_20 07_10,226790
2016_10_20 07_20,226790
2016_10_20 07_30,226790
2016_10_20 07_40,226790
2016_10_20 07_50,226790
2016_10_20 08_00,226790
2016_10_20 08_10,226821
2016_10_20 08_20,226821
2016_10_20 08_30,226821
2016_10_20 08_40,226821
2016_10_20 08_50,226821
2016_10_20 09_00,226821
2016_10_20 09_10,226821
2016_10_20 09_20,226821
2016_10_20 09_30,226821
2016_10_20 09_40,226821
2016_10_20 09_50,226821
2016_10_20 10_00,226821
2016_10_20 10_10,226821
2016_10_20 10_20,226821
2016_10_20 10_30,226821
2016_10_20 10_40,226821
2016_10_20 10_50,226821
2016_10_20 11_00,226821
2016_10_20 11_10,226821
2016_10_20 11_20,226821
2016_10_20 11_30,226821
2016_10_20 11_40,226821
2016_10_20 11_50,226821
2016_10_20 12_00,226821
2016_10_20 12_10,226821
2016_10_20 12_20,226821
2016_10_20 12_30,226821
2016_10_20 12_40,226821
2016_10_20 12_50,226821
2016_10_20 13_00,226821
2016_10_20 13_10,226821
2016_10_20 13_20,226821
2016_10_20 13_30,226821
2016_10_20 13_40,226821
2016_10_20 13_50,226821
2016_10_20 14_00,226821
2016_10_20 14_10,226821
2016_10_20 14_20,226821
2016_10_20 14_30,226821
2016_10_20 14_40,226821
2016_10_20 14_50,226821
2016_10_20 15_00,226821
2016_10_20 15_10,226821
2016_10_20 15_20,226821
2016_10_20 15_30,226878
2016_10_20 15_40,226878
2016_10_20 15_50,226878
2016_10_20 16_00,226878
2016_10_20 16_10,226878
2016_10_20 16_20,226878
2016_10_20 16_30,226878
2016_10_20 16_40,226878
2016_10_20 16_50,226878
2016_10_20 17_00,226878
2016_10_20 17_10,226878
2016_10_20 17_20,226878
2016_10_20 17_30,226878
2016_10_20 17_40,226878
2016_10_20 17_50,226878
2016_10_20 18_00,226878
2016_10_20 18_10,226878
2016_10_20 18_20,226878
2016_10_20 18_30,226878
2016_10_20 18_40,226878
2016_10_20 18_50,226878
2016_10_20 19_00,226878
2016_10_20 19_10,226878
2016_10_20 19_20,226878
2016_10_20 19_30,226878
2016_10_20 19_40,226878
2016_10_20 19_50,226878
2016_10_20 20_00,226878
2016_10_20 20_10,226878
2016_10_20 20_20,226878
2016_10_20 20_30,226878
2016_10_20 20_40,226878
2016_10_20 20_50,226878
2016_10_20 21_00,226878
2016_10_20 21_10,226878
2016_10_20 21_20,226878
2016_10_20 21_30,226878
2016_10_20 21_40,226878
2016_10_20 21_50,226878
2016_10_20 22_00,226878
2016_10_20 22_10,226878
2016_10_20 22_20,226878
2016_10_20 22_30,226878
2016_10_20 22_40,226878
2016_10_20 22_50,226878
2016_10_20 23_00,226878
2016_10_20 23_10,226878
2016_10_20 23_20,226878
2016_10_20 23_30,226878
2016_10_20 23_40,226878
2016_10_20 23_50,226974
2016_10_21 00_00,226974
2016_10_21 00_10,226974
2016_10_21 00_20,226974
2016_10_21 00_30,226974
2016_10_21 00_40,226974
2016_10_21 00_50,226974
2016_10_21 01_00,226974
2016_10_21 01_10,226974
2016_10_21 01_20,226974
2016_10_21 01_30,226974
2016_10_21 01_40,226974
2016_10_21 01_50,226974
2016_10_21 02_00,226974
2016_10_21 02_10,226974
2016_10_21 02_20,226974
2016_10_21 02_30,226974
2016_10_21 02_40,226974
2016_10_21 02_50,226974
2016_10_21 03_00,226974
2016_10_21 03_10,226974
2016_10_21 03_20,226974
2016_10_21 03_30,226974
2016_10_21 03_40,226974
2016_10_21 03_50,226974
2016_10_21 04_00,226974
2016_10_21 04_10,226974
2016_10_21 04_20,226974
2016_10_21 04_30,226974
2016_10_21 04_40,226974
2016_10_21 04_50,226974
2016_10_21 05_00,226974
2016_10_21 05_10,226974
2016_10_21 05_20,226974
2016_10_21 05_30,226974
2016_10_21 05_40,226974
2016_10_21 05_50,226974
2016_10_21 06_00,226974
2016_10_21 06_10,226974
2016_10_21 06_20,226974
2016_10_21 06_30,226974
2016_10_21 06_40,226974
2016_10_21 06_50,226974
2016_10_21 07_00,226974
2016_10_21 07_10,226974
2016_10_21 07_20,226974
2016_10_21 07_30,226974
2016_10_21 07_40,226974
2016_10_21 07_50,226974
2016_10_21 08_00,227018
2016_10_21 08_10,227018
2016_10_21 08_20,227018
2016_10_21 08_30,227018
2016_10_21 08_40,227018
2016_10_21 08_50,227018
2016_10_21 09_00,227018
2016_10_21 09_10,227018
2016_10_21 09_20,227018
2016_10_21 09_30,227018
2016_10_21 09_40,227018
2016_10_21 09_50,227018
2016_10_21 10_00,227018
2016_10_21 10_10,227018
2016_10_21 10_20,227018
2016_10_21 10_30,227018
2016_10_21 10_40,227018
2016_10_21 10_50,227018
2016_10_21 11_00,227018
2016_10_21 11_10,227018
2016_10_21 11_20,227018
2016_10_21 11_30,227018
2016_10_21 11_40,227018
2016_10_21 11_50,227018
2016_10_21 12_00,227018
2016_10_21 12_10,227018
2016_10_21 12_20,227018
2016_10_21 12_30,227018
2016_10_21 12_40,227018
2016_10_21 12_50,227018
2016_10_21 13_00,227018
2016_10_21 13_10,227018
2016_10_21 13_20,227018
2016_10_21 13_30,227018
2016_10_21 13_40,227018
2016_10_21 13_50,227018
2016_10_21 14_00,227018
2016_10_21 14_10,227018
2016_10_21 14_20,227018
2016_10_21 14_30,227018
2016_10_21 14_40,227018
2016_10_21 14_50,227018
2016_10_21 15_00,227018
2016_10_21 15_10,227018
2016_10_21 15_20,227070
2016_10_21 15_30,227070
2016_10_21 15_40,227070
2016_10_21 15_50,227070
2016_10_21 16_00,227070
2016_10_21 16_10,227070
2016_10_21 16_20,227070
2016_10_21 16_30,227070
2016_10_21 16_40,227070
2016_10_21 16_50,227070
2016_10_21 17_00,227070
2016_10_21 17_10,227070
2016_10_21 17_20,227070
2016_10_21 17_30,227070
2016_10_21 17_40,227070
2016_10_21 17_50,227070
2016_10_21 18_00,227070
2016_10_21 18_10,227070
2016_10_21 18_20,227070
2016_10_21 18_30,227070
2016_10_21 18_40,227070
2016_10_21 18_50,227070
2016_10_21 19_00,227070
2016_10_21 19_10,227070
2016_10_21 19_20,227118
2016_10_21 19_30,227118
2016_10_21 19_40,227118
2016_10_21 19_50,227118
2016_10_21 20_00,227118
2016_10_21 20_10,227118
2016_10_21 20_20,227118
2016_10_21 20_30,227118
2016_10_21 20_40,227118
2016_10_21 20_50,227118
2016_10_21 21_00,227118
2016_10_21 21_10,227118
2016_10_21 21_20,227118
2016_10_21 21_30,227118
2016_10_21 21_40,227118
2016_10_21 21_50,227118
2016_10_21 22_00,227118
2016_10_21 22_10,227118
2016_10_21 22_20,227118
2016_10_21 22_30,227118
2016_10_21 22_40,227118
2016_10_21 22_50,227118
2016_10_21 23_00,227118
2016_10_21 23_10,227118
2016_10_21 23_20,227118
2016_10_21 23_30,227118
2016_10_21 23_40,227118
2016_10_21 23_50,227162
2016_10_22 00_00,227162
2016_10_22 00_10,227162
2016_10_22 00_20,227162
2016_10_22 00_30,227162
2016_10_22 00_40,227162
2016_10_22 00_50,227162
2016_10_22 01_00,227162
2016_10_22 01_10,227162
2016_10_22 01_20,227162
2016_10_22 01_30,227162
2016_10_22 01_40,227162
2016_10_22 01_50,227162
2016_10_22 02_00,227162
2016_10_22 02_10,227162
2016_10_22 02_20,227162
2016_10_22 02_30,227162
2016_10_22 02_40,227162
2016_10_22 02_50,227162
2016_10_22 03_00,227162
2016_10_22 03_10,227162
2016_10_22 03_20,227162
2016_10_22 03_30,227162
2016_10_22 03_40,227162
2016_10_22 03_50,227162
2016_10_22 04_00,227162
2016_10_22 04_10,227162
2016_10_22 04_20,227162
2016_10_22 04_30,227162
2016_10_22 04_40,227162
2016_10_22 04_50,227162
2016_10_22 05_00,227162
2016_10_22 05_10,227162
2016_10_22 05_20,227162
2016_10_22 05_30,227162
2016_10_22 05_40,227162
2016_10_22 05_50,227162
2016_10_22 06_00,227162
2016_10_22 06_10,227162
2016_10_22 06_20,227162
2016_10_22 06_30,227162
2016_10_22 06_40,227162
2016_10_22 06_50,227162
2016_10_22 07_00,227162
2016_10_22 07_10,227162
2016_10_22 07_20,227162
2016_10_22 07_30,227162
2016_10_22 07_40,227162
2016_10_22 07_50,227162
2016_10_22 08_00,227206
2016_10_22 08_10,227206
2016_10_22 08_20,227206
2016_10_22 08_30,227206
2016_10_22 08_40,227206
2016_10_22 08_50,227206
2016_10_22 09_00,227206
2016_10_22 09_10,227206
2016_10_22 09_20,227206
2016_10_22 09_30,227206
2016_10_22 09_40,227206
2016_10_22 09_50,227206
2016_10_22 10_00,227206
2016_10_22 10_10,227206
2016_10_22 10_20,227206
2016_10_22 10_30,227206
2016_10_22 10_40,227206
2016_10_22 10_50,227206
2016_10_22 11_00,227206
2016_10_22 11_10,227206
2016_10_22 11_20,227206
2016_10_22 11_30,227206
2016_10_22 11_40,227206
2016_10_22 11_50,227206
2016_10_22 12_00,227206
2016_10_22 12_10,227206
2016_10_22 12_20,227206
2016_10_22 12_30,227206
2016_10_22 12_40,227206
2016_10_22 12_50,227206
2016_10_22 13_00,227206
2016_10_22 13_10,227206
2016_10_22 13_20,227206
2016_10_22 13_30,227206
2016_10_22 13_40,227206
2016_10_22 13_50,227206
2016_10_22 14_00,227206
2016_10_22 14_10,227206
2016_10_22 14_20,227206
2016_10_22 14_30,227206
2016_10_22 14_40,227206
2016_10_22 14_50,227206
2016_10_22 15_00,227206
2016_10_22 15_10,227206
2016_10_22 15_20,227298
2016_10_22 15_30,227298
2016_10_22 15_40,227298
2016_10_22 15_50,227298
2016_10_22 16_00,227298
2016_10_22 16_10,227298
2016_10_22 16_20,227298
2016_10_22 16_30,227298
2016_10_22 16_40,227298
2016_10_22 16_50,227298
2016_10_22 17_00,227298
2016_10_22 17_10,227298
2016_10_22 17_20,227298
2016_10_22 17_30,227298
2016_10_22 17_40,227298
2016_10_22 17_50,227298
2016_10_22 18_00,227298
2016_10_22 18_10,227298
2016_10_22 18_20,227298
2016_10_22 18_30,227298
2016_10_22 18_40,227298
2016_10_22 18_50,227298
2016_10_22 19_00,227298
2016_10_22 19_10,227298
2016_10_22 19_20,227355
2016_10_22 19_30,227355
2016_10_22 19_40,227355
2016_10_22 19_50,227355
2016_10_22 20_00,227355
2016_10_22 20_10,227355
2016_10_22 20_20,227355
2016_10_22 20_30,227355
2016_10_22 20_40,227355
2016_10_22 20_50,227355
2016_10_22 21_00,227355
2016_10_22 21_10,227355
2016_10_22 21_20,227355
2016_10_22 21_30,227355
2016_10_22 21_40,227355
2016_10_22 21_50,227355
2016_10_22 22_00,227355
2016_10_22 22_10,227355
2016_10_22 22_20,227355
2016_10_22 22_30,227355
2016_10_22 22_40,227355
2016_10_22 22_50,227355
2016_10_22 23_00,227355
2016_10_22 23_10,227355
2016_10_22 23_20,227355
2016_10_22 23_30,227355
2016_10_22 23_40,227388
2016_10_22 23_50,227388
2016_10_23 00_00,227388
2016_10_23 00_10,227388
2016_10_23 00_20,227388
2016_10_23 00_30,227388
2016_10_23 00_40,227388
2016_10_23 00_50,227388
2016_10_23 01_00,227388
2016_10_23 01_10,227388
2016_10_23 01_20,227388
2016_10_23 01_30,227388
2016_10_23 01_40,227388
2016_10_23 01_50,227388
2016_10_23 02_00,227388
2016_10_23 02_10,227388
2016_10_23 02_20,227388
2016_10_23 02_30,227388
2016_10_23 02_40,227388
2016_10_23 02_50,227388
2016_10_23 03_00,227388
2016_10_23 03_10,227388
2016_10_23 03_20,227388
2016_10_23 03_30,227388
2016_10_23 03_40,227388
2016_10_23 03_50,227388
2016_10_23 04_00,227388
2016_10_23 04_10,227388
2016_10_23 04_20,227388
2016_10_23 04_30,227388
2016_10_23 04_40,227388
2016_10_23 04_50,227388
2016_10_23 05_00,227388
2016_10_23 05_10,227388
2016_10_23 05_20,227388
2016_10_23 05_30,227388
2016_10_23 05_40,227388
2016_10_23 05_50,227388
2016_10_23 06_00,227388
2016_10_23 06_10,227388
2016_10_23 06_20,227388
2016_10_23 06_30,227388
2016_10_23 06_40,227388
2016_10_23 06_50,227388
2016_10_23 07_00,227388
2016_10_23 07_10,227388
2016_10_23 07_20,227388
2016_10_23 07_30,227388
2016_10_23 07_40,227388
2016_10_23 07_50,227388
2016_10_23 08_00,227388
2016_10_23 08_10,227388
2016_10_23 08_20,227421
2016_10_23 08_30,227421
2016_10_23 08_40,227421
2016_10_23 08_50,227421
2016_10_23 09_00,227421
2016_10_23 09_10,227421
2016_10_23 09_20,227421
2016_10_23 09_30,227421
2016_10_23 09_40,227421
2016_10_23 09_50,227421
2016_10_23 10_00,227421
2016_10_23 10_10,227421
2016_10_23 10_20,227421
2016_10_23 10_30,227421
2016_10_23 10_40,227421
2016_10_23 10_50,227421
2016_10_23 11_00,227421
2016_10_23 11_10,227421
2016_10_23 11_20,227421
2016_10_23 11_30,227421
2016_10_23 11_40,227421
2016_10_23 11_50,227421
2016_10_23 12_00,227421
2016_10_23 12_10,227421
2016_10_23 12_20,227421
2016_10_23 12_30,227421
2016_10_23 12_40,227421
2016_10_23 12_50,227421
2016_10_23 13_00,227421
2016_10_23 13_10,227421
2016_10_23 13_20,227421
2016_10_23 13_30,227421
2016_10_23 13_40,227421
2016_10_23 13_50,227421
2016_10_23 14_00,227421
2016_10_23 14_10,227421
2016_10_23 14_20,227421
2016_10_23 14_30,227421
2016_10_23 14_40,227421
2016_10_23 14_50,227421
2016_10_23 15_00,227421
2016_10_23 15_10,227476
2016_10_23 15_20,227421
2016_10_23 15_30,227476
2016_10_23 15_40,227476
2016_10_23 15_50,227476
2016_10_23 16_00,227476
2016_10_23 16_10,227476
2016_10_23 16_20,227476
2016_10_23 16_30,227476
2016_10_23 16_40,227476
2016_10_23 16_50,227476
2016_10_23 17_00,227476
2016_10_23 17_10,227476
2016_10_23 17_20,227476
2016_10_23 17_30,227476
2016_10_23 17_40,227476
2016_10_23 17_50,227476
2016_10_23 18_00,227476
2016_10_23 18_10,227476
2016_10_23 18_20,227476
2016_10_23 18_30,227476
2016_10_23 18_40,227476
2016_10_23 18_50,227476
2016_10_23 19_00,227476
2016_10_23 19_10,227476
2016_10_23 19_20,227526
2016_10_23 19_30,227526
2016_10_23 19_40,227526
2016_10_23 19_50,227526
2016_10_23 20_00,227526
2016_10_23 20_10,227526
2016_10_23 20_20,227526
2016_10_23 20_30,227526
2016_10_23 20_40,227526
2016_10_23 20_50,227526
2016_10_23 21_00,227526
2016_10_23 21_10,227526
2016_10_23 21_20,227526
2016_10_23 21_30,227526
2016_10_23 21_40,227526
2016_10_23 21_50,227526
2016_10_23 22_00,227476
2016_10_23 22_10,227526
2016_10_23 22_20,227526
2016_10_23 22_30,227526
2016_10_23 22_40,227526
2016_10_23 22_50,227526
2016_10_23 23_00,227526
2016_10_23 23_10,227526
2016_10_23 23_20,227526
2016_10_23 23_30,227526
2016_10_23 23_40,227567
2016_10_23 23_50,227567
2016_10_24 00_00,227567
2016_10_24 00_10,227567
2016_10_24 00_20,227567
2016_10_24 00_30,227567
2016_10_24 00_40,227567
2016_10_24 00_50,227567
2016_10_24 01_00,227567
2016_10_24 01_10,227567
2016_10_24 01_20,227567
2016_10_24 01_30,227567
2016_10_24 01_40,227567
2016_10_24 01_50,227567
2016_10_24 02_00,227567
2016_10_24 02_10,227567
2016_10_24 02_20,227567
2016_10_24 02_30,227567
2016_10_24 02_40,227567
2016_10_24 02_50,227567
2016_10_24 03_00,227567
2016_10_24 03_10,227567
2016_10_24 03_20,227567
2016_10_24 03_30,227567
2016_10_24 03_40,227567
2016_10_24 03_50,227567
2016_10_24 04_00,227567
2016_10_24 04_10,227567
2016_10_24 04_20,227567
2016_10_24 04_30,227567
2016_10_24 04_40,227567
2016_10_24 04_50,227567
2016_10_24 05_00,227567
2016_10_24 05_10,227567
2016_10_24 05_20,227567
2016_10_24 05_30,227567
2016_10_24 05_40,227567
2016_10_24 05_50,227567
2016_10_24 06_00,227567
2016_10_24 06_10,227567
2016_10_24 06_20,227567
2016_10_24 06_30,227567
2016_10_24 06_40,227567
2016_10_24 06_50,227567
2016_10_24 07_00,227567
2016_10_24 07_10,227567
2016_10_24 07_20,227567
2016_10_24 07_30,227567
2016_10_24 07_40,227567
2016_10_24 07_50,227567
2016_10_24 08_00,227567
2016_10_24 08_10,227567
2016_10_24 08_20,227594
2016_10_24 08_30,227594
2016_10_24 08_40,227594
2016_10_24 08_50,227594
2016_10_24 09_00,227594
2016_10_24 09_10,227594
2016_10_24 09_20,227594
2016_10_24 09_30,227594
2016_10_24 09_40,227594
2016_10_24 09_50,227594
2016_10_24 10_00,227594
2016_10_24 10_10,227594
2016_10_24 10_20,227594
2016_10_24 10_30,227594
2016_10_24 10_40,227594
2016_10_24 10_50,227594
2016_10_24 11_00,227594
2016_10_24 11_10,227594
2016_10_24 11_20,227594
2016_10_24 11_30,227594
2016_10_24 11_40,227594
2016_10_24 11_50,227594
2016_10_24 12_00,227594
2016_10_24 12_10,227594
2016_10_24 12_20,227594
2016_10_24 12_30,227594
2016_10_24 12_40,227594
2016_10_24 12_50,227594
2016_10_24 13_00,0
2016_10_24 13_10,0
2016_10_24 13_20,0
2016_10_24 13_30,0
2016_10_24 13_40,0
2016_10_24 13_50,0
2016_10_24 14_00,0
2016_10_24 14_10,0
2016_10_24 14_20,0
2016_10_24 14_30,0
2016_10_24 14_40,0
2016_10_24 14_50,0
2016_10_24 15_00,0
2016_10_24 15_10,0
2016_10_24 15_20,0
2016_10_24 15_30,0
2016_10_24 15_40,0
2016_10_24 15_50,0
2016_10_24 16_00,0
2016_10_24 16_10,0
2016_10_24 16_20,0
2016_10_24 16_30,0
2016_10_24 16_40,0
2016_10_24 16_50,0
2016_10_24 17_00,0
2016_10_24 17_10,0
2016_10_24 17_20,0
2016_10_24 17_30,0
2016_10_24 17_40,0
2016_10_24 17_50,0
2016_10_24 18_00,0
2016_10_24 18_10,0
2016_10_24 18_20,0
2016_10_24 18_30,0
2016_10_24 18_40,0
2016_10_24 18_50,0
2016_10_24 19_00,0
2016_10_24 19_10,227627
2016_10_24 19_20,227690
2016_10_24 19_30,227690
2016_10_24 19_40,227690
2016_10_24 19_50,227690
2016_10_24 20_00,227690
2016_10_24 20_10,227690
2016_10_24 20_20,227690
2016_10_24 20_30,227690
2016_10_24 20_40,227690
2016_10_24 20_50,227690
2016_10_24 21_00,227690
2016_10_24 21_10,227690
2016_10_24 21_20,227690
2016_10_24 21_30,227690
2016_10_24 21_40,227690
2016_10_24 21_50,227690
2016_10_24 22_00,227690
2016_10_24 22_10,227690
2016_10_24 22_20,227690
2016_10_24 22_30,227690
2016_10_24 22_40,227690
2016_10_24 22_50,227690
2016_10_24 23_00,227690
2016_10_24 23_10,227690
2016_10_24 23_20,227690
2016_10_24 23_30,227762
2016_10_24 23_40,227762
2016_10_24 23_50,227762
2016_10_25 00_00,227762
2016_10_25 00_10,227762
2016_10_25 00_20,227762
2016_10_25 00_30,227762
2016_10_25 00_40,227762
2016_10_25 00_50,227762
2016_10_25 01_00,227762
2016_10_25 01_10,227762
2016_10_25 01_20,227762
2016_10_25 01_30,227762
2016_10_25 01_40,227762
2016_10_25 01_50,227762
2016_10_25 02_00,227762
2016_10_25 02_10,227762
2016_10_25 02_20,227762
2016_10_25 02_30,227762
2016_10_25 02_40,227762
2016_10_25 02_50,227762
2016_10_25 03_00,227762
2016_10_25 03_10,227762
2016_10_25 03_20,227762
2016_10_25 03_30,227762
2016_10_25 03_40,227762
2016_10_25 03_50,227762
2016_10_25 04_00,227762
2016_10_25 04_10,227762
2016_10_25 04_20,227762
2016_10_25 04_30,227762
2016_10_25 04_40,227762
2016_10_25 04_50,227762
2016_10_25 05_00,227762
2016_10_25 05_10,227762
2016_10_25 05_20,227762
2016_10_25 05_30,227762
2016_10_25 05_40,227762
2016_10_25 05_50,227762
2016_10_25 06_00,227762
2016_10_25 06_10,227762
2016_10_25 06_20,227762
2016_10_25 06_30,227762
2016_10_25 06_40,227762
2016_10_25 06_50,227762
2016_10_25 07_00,227762
2016_10_25 07_10,227762
2016_10_25 07_20,227762
2016_10_25 07_30,227762
2016_10_25 07_40,227762
2016_10_25 07_50,227762
2016_10_25 08_00,227825
2016_10_25 08_10,227762
2016_10_25 08_20,227762
2016_10_25 08_30,227825
2016_10_25 08_40,227825
2016_10_25 08_50,227825
2016_10_25 09_00,227825
2016_10_25 09_10,227825
2016_10_25 09_20,227762
2016_10_25 09_30,227825
2016_10_25 09_40,227825
2016_10_25 09_50,227825
2016_10_25 10_00,227825
2016_10_25 10_10,227825
2016_10_25 10_20,227825
2016_10_25 10_30,227825
2016_10_25 10_40,227825
2016_10_25 10_50,227825
2016_10_25 11_00,227825
2016_10_25 11_10,227825
2016_10_25 11_20,227825
2016_10_25 11_30,227825
2016_10_25 11_40,227825
2016_10_25 11_50,227825
2016_10_25 12_00,227825
2016_10_25 12_10,227825
2016_10_25 12_20,227825
2016_10_25 12_30,227825
2016_10_25 12_40,227825
2016_10_25 12_50,227825
2016_10_25 13_00,227825
2016_10_25 13_10,227825
2016_10_25 13_20,227825
2016_10_25 13_30,227825
2016_10_25 13_40,227825
2016_10_25 13_50,227825
2016_10_25 14_00,227825
2016_10_25 14_10,227825
2016_10_25 14_20,227825
2016_10_25 14_30,227825
2016_10_25 14_40,227825
2016_10_25 14_50,227825
2016_10_25 15_00,227825
2016_10_25 15_10,227825
2016_10_25 15_20,227942
2016_10_25 15_30,227942
2016_10_25 15_40,227942
2016_10_25 15_50,227942
2016_10_25 16_00,227942
2016_10_25 16_10,227942
2016_10_25 16_20,227942
2016_10_25 16_30,227942
2016_10_25 16_40,227942
2016_10_25 16_50,227942
2016_10_25 17_00,227942
2016_10_25 17_10,227942
2016_10_25 17_20,227942
2016_10_25 17_30,227942
2016_10_25 17_40,227942
2016_10_25 17_50,227942
2016_10_25 18_00,227942
2016_10_25 18_10,227942
2016_10_25 18_20,227942
2016_10_25 18_30,227942
2016_10_25 18_40,227942
2016_10_25 18_50,227942
2016_10_25 19_00,227942
2016_10_25 19_10,227942
2016_10_25 19_20,227942
2016_10_25 19_30,228008
2016_10_25 19_40,228008
2016_10_25 19_50,228008
2016_10_25 20_00,228008
2016_10_25 20_10,228008
2016_10_25 20_20,228008
2016_10_25 20_30,228008
2016_10_25 20_40,228008
2016_10_25 20_50,228008
2016_10_25 21_00,228008
2016_10_25 21_10,228008
2016_10_25 21_20,228008
2016_10_25 21_30,228008
2016_10_25 21_40,228008
2016_10_25 21_50,228008
2016_10_25 22_00,228008
2016_10_25 22_10,228008
2016_10_25 22_20,228008
2016_10_25 22_30,228008
2016_10_25 22_40,228008
2016_10_25 22_50,228008
2016_10_25 23_00,228008
2016_10_25 23_10,228008
2016_10_25 23_20,228008
2016_10_25 23_30,228008
2016_10_25 23_40,228082
2016_10_25 23_50,228082
2016_10_26 00_00,228082
2016_10_26 00_10,228008
2016_10_26 00_20,228082
2016_10_26 00_30,228082
2016_10_26 00_40,228082
2016_10_26 00_50,228082
2016_10_26 01_00,228082
2016_10_26 01_10,228082
2016_10_26 01_20,228082
2016_10_26 01_30,228082
2016_10_26 01_40,228082
2016_10_26 01_50,228082
2016_10_26 02_00,228082
2016_10_26 02_10,228082
2016_10_26 02_20,228082
2016_10_26 02_30,228082
2016_10_26 02_40,228082
2016_10_26 02_50,228082
2016_10_26 03_00,228082
2016_10_26 03_10,228082
2016_10_26 03_20,228082
2016_10_26 03_30,228082
2016_10_26 03_40,228082
2016_10_26 03_50,228082
2016_10_26 04_00,228082
2016_10_26 04_10,228082
2016_10_26 04_20,228082
2016_10_26 04_30,228082
2016_10_26 04_40,228082
2016_10_26 04_50,228082
2016_10_26 05_00,228082
2016_10_26 05_10,228082
2016_10_26 05_20,228082
2016_10_26 05_30,228082
2016_10_26 05_40,228082
2016_10_26 05_50,228082
2016_10_26 06_00,228082
2016_10_26 06_10,228082
2016_10_26 06_20,228082
2016_10_26 06_30,228082
2016_10_26 06_40,228082
2016_10_26 06_50,228082
2016_10_26 07_00,228082
2016_10_26 07_10,228082
2016_10_26 07_20,228082
2016_10_26 07_30,228082
