Dates,Total Rating
2016_10_10 21_40,6637612
2016_10_10 21_50,6637612
2016_10_10 22_00,6637612
2016_10_10 22_10,6637612
2016_10_10 22_20,6637612
2016_10_10 22_30,6639302
2016_10_10 22_40,6639302
2016_10_10 22_50,6639302
2016_10_10 23_00,6639302
2016_10_10 23_10,6639302
2016_10_10 23_20,6639302
2016_10_10 23_30,6639302
2016_10_10 23_40,6639198
2016_10_10 23_50,6639198
2016_10_11 00_00,6639302
2016_10_11 00_10,6639302
2016_10_11 00_20,6639302
2016_10_11 00_30,6639302
2016_10_11 00_40,6639302
2016_10_11 00_50,6639302
2016_10_11 01_00,6639302
2016_10_11 01_10,6639302
2016_10_11 01_20,6639302
2016_10_11 01_30,6639302
2016_10_11 01_40,6639302
2016_10_11 01_50,6639302
2016_10_11 02_00,6639302
2016_10_11 02_10,6639302
2016_10_11 02_20,6639302
2016_10_11 02_30,6639302
2016_10_11 02_40,6640527
2016_10_11 02_50,6640527
2016_10_11 03_00,6640527
2016_10_11 03_10,6640527
2016_10_11 03_20,6640527
2016_10_11 03_30,6640527
2016_10_11 03_40,6640527
2016_10_11 03_50,6640527
2016_10_11 04_00,6640527
2016_10_11 04_10,6640526
2016_10_11 04_20,6640526
2016_10_11 04_30,6640527
2016_10_11 04_40,6640527
2016_10_11 04_50,6640527
2016_10_11 05_00,6640526
2016_10_11 05_10,6640527
2016_10_11 05_20,6640527
2016_10_11 05_30,6640527
2016_10_11 05_40,6640527
2016_10_11 05_50,6640527
2016_10_11 06_00,6640526
2016_10_11 06_10,6640527
2016_10_11 06_20,6640527
2016_10_11 06_30,6640527
2016_10_11 06_40,6641836
2016_10_11 06_50,6641952
2016_10_11 07_00,6641952
2016_10_11 07_10,6641952
2016_10_11 07_20,6641952
2016_10_11 07_30,6641952
2016_10_11 07_40,6641952
2016_10_11 07_50,6641952
2016_10_11 08_00,6641952
2016_10_11 08_10,6641952
2016_10_11 08_20,6641952
2016_10_11 08_30,6641952
2016_10_11 08_40,6641952
2016_10_11 08_50,6641836
2016_10_11 09_00,6641952
2016_10_11 09_10,6641952
2016_10_11 09_20,6641952
2016_10_11 09_30,6641952
2016_10_11 09_40,6641952
2016_10_11 09_50,6641952
2016_10_11 10_00,6641952
2016_10_11 10_10,6641952
2016_10_11 10_20,6641952
2016_10_11 10_30,6644442
2016_10_11 10_40,6644600
2016_10_11 10_50,6644600
2016_10_11 11_00,6644600
2016_10_11 11_10,6644600
2016_10_11 11_20,6644600
2016_10_11 11_30,6644442
2016_10_11 11_40,6644600
2016_10_11 11_50,6644600
2016_10_11 12_00,6644600
2016_10_11 12_10,6644600
2016_10_11 12_20,6644600
2016_10_11 12_30,6644600
2016_10_11 12_40,6644600
2016_10_11 12_50,6644600
2016_10_11 13_00,6644600
2016_10_11 13_10,6644600
2016_10_11 13_20,6644600
2016_10_11 13_30,6644600
2016_10_11 13_40,6644600
2016_10_11 13_50,6644600
2016_10_11 14_00,6644600
2016_10_11 14_10,6644600
2016_10_11 14_20,6644600
2016_10_11 14_30,6644600
2016_10_11 14_40,6647562
2016_10_11 14_50,6647562
2016_10_11 15_00,6647562
2016_10_11 15_10,6647562
2016_10_11 15_20,6647562
2016_10_11 15_30,6647562
2016_10_11 15_40,6647562
2016_10_11 15_50,6647562
2016_10_11 16_00,6647562
2016_10_11 16_10,6647562
2016_10_11 16_20,6647562
2016_10_11 16_30,6647562
2016_10_11 16_40,6647562
2016_10_11 16_50,6647562
2016_10_11 17_00,6647383
2016_10_11 17_10,6647562
2016_10_11 17_20,6647562
2016_10_11 17_30,6647562
2016_10_11 17_40,6647562
2016_10_11 17_50,6647562
2016_10_11 18_00,6647562
2016_10_11 18_10,6647562
2016_10_11 18_20,6647562
2016_10_11 18_30,6647562
2016_10_11 18_40,6647562
2016_10_11 18_50,6650006
2016_10_11 19_00,6650006
2016_10_11 19_10,6650006
2016_10_11 19_20,6650006
2016_10_11 19_30,6650006
2016_10_11 19_40,6649850
2016_10_11 19_50,6650006
2016_10_11 20_00,6650006
2016_10_11 20_10,6650006
2016_10_11 20_20,6650006
2016_10_11 20_30,6650006
2016_10_11 20_40,6650006
2016_10_11 20_50,6650006
2016_10_11 21_00,6650006
2016_10_11 21_10,6650006
2016_10_11 21_20,6650006
2016_10_11 21_30,6650006
2016_10_11 21_40,6650006
2016_10_11 21_50,6650006
2016_10_11 22_00,6650006
2016_10_11 22_10,6650006
2016_10_11 22_20,6650006
2016_10_11 22_30,6652411
2016_10_11 22_40,6650006
2016_10_11 22_50,6652525
2016_10_11 23_00,6652525
2016_10_11 23_10,6652525
2016_10_11 23_20,6652525
2016_10_11 23_30,6652525
2016_10_11 23_40,6652525
2016_10_11 23_50,6652525
2016_10_12 00_00,6652525
2016_10_12 00_10,6652525
2016_10_12 00_20,6652525
2016_10_12 00_30,6652525
2016_10_12 00_40,6652525
2016_10_12 00_50,6652525
2016_10_12 01_00,6652411
2016_10_12 01_10,6652411
2016_10_12 01_20,6652525
2016_10_12 01_30,6652525
2016_10_12 01_40,6652525
2016_10_12 01_50,6652525
2016_10_12 02_00,6652525
2016_10_12 02_10,6652411
2016_10_12 02_20,6652525
2016_10_12 02_30,6652525
2016_10_12 02_40,6652525
2016_10_12 02_50,6654240
2016_10_12 03_00,6654240
2016_10_12 03_10,6654240
2016_10_12 03_20,6654240
2016_10_12 03_30,6654240
2016_10_12 03_40,6654240
2016_10_12 03_50,6654240
2016_10_12 04_00,6654240
2016_10_12 04_10,6654240
2016_10_12 04_20,6654240
2016_10_12 04_30,6654240
2016_10_12 04_40,6654240
2016_10_12 04_50,6654240
2016_10_12 05_00,6654240
2016_10_12 05_10,6654240
2016_10_12 05_20,6654240
2016_10_12 05_30,6654240
2016_10_12 05_40,6654240
2016_10_12 05_50,6654143
2016_10_12 06_00,6654240
2016_10_12 06_10,6654240
2016_10_12 06_20,6654240
2016_10_12 06_30,6654240
2016_10_12 06_40,6654240
2016_10_12 06_50,6656009
2016_10_12 07_00,6656009
2016_10_12 07_10,6656009
2016_10_12 07_20,6656009
2016_10_12 07_30,6656009
2016_10_12 07_40,6656009
2016_10_12 07_50,6656009
2016_10_12 08_00,6656009
2016_10_12 08_10,6656009
2016_10_12 08_20,6656009
2016_10_12 08_30,6656009
2016_10_12 08_40,6656009
2016_10_12 08_50,6656009
2016_10_12 09_00,6656009
2016_10_12 09_10,6656009
2016_10_12 09_20,6656009
2016_10_12 09_30,6656009
2016_10_12 09_40,6656009
2016_10_12 09_50,6655741
2016_10_12 10_00,6656009
2016_10_12 10_10,6656009
2016_10_12 10_20,6656009
2016_10_12 10_30,6656009
2016_10_12 10_40,6656009
2016_10_12 10_50,6658855
2016_10_12 11_00,6658855
2016_10_12 11_10,6658855
2016_10_12 11_20,6658855
2016_10_12 11_30,6658855
2016_10_12 11_40,6658855
2016_10_12 11_50,6658855
2016_10_12 12_00,6658855
2016_10_12 12_10,6658855
2016_10_12 12_20,6658855
2016_10_12 12_30,6658855
2016_10_12 12_40,6658855
2016_10_12 12_50,6658855
2016_10_12 13_00,6658855
2016_10_12 13_10,6658855
2016_10_12 13_20,6658855
2016_10_12 13_30,6658855
2016_10_12 13_40,6658855
2016_10_12 13_50,6658855
2016_10_12 14_00,6658855
2016_10_12 14_10,6658855
2016_10_12 14_20,6658855
2016_10_12 14_30,6658855
2016_10_12 14_40,6658855
2016_10_12 14_50,6662903
2016_10_12 15_00,6662903
2016_10_12 15_10,6662903
2016_10_12 15_20,6662903
2016_10_12 15_30,6662903
2016_10_12 15_40,6662903
2016_10_12 15_50,6662903
2016_10_12 16_00,6662903
2016_10_12 16_10,6662903
2016_10_12 16_20,6662903
2016_10_12 16_30,6662903
2016_10_12 16_40,6662903
2016_10_12 16_50,6662903
2016_10_12 17_00,6662903
2016_10_12 17_10,6662346
2016_10_12 17_20,6662903
2016_10_12 17_30,6662903
2016_10_12 17_40,6662903
2016_10_12 17_50,6662903
2016_10_12 18_00,6662903
2016_10_12 18_10,6662903
2016_10_12 18_20,6662903
2016_10_12 18_30,6662903
2016_10_12 18_40,6662903
2016_10_12 18_50,6667258
2016_10_12 19_00,6667258
2016_10_12 19_10,6667258
2016_10_12 19_20,6667258
2016_10_12 19_30,6667258
2016_10_12 19_40,6667125
2016_10_12 19_50,6667258
2016_10_12 20_00,6667258
2016_10_12 20_10,6667258
2016_10_12 20_20,6667258
2016_10_12 20_30,6667258
2016_10_12 20_40,6667258
2016_10_12 20_50,6667258
2016_10_12 21_00,6667258
2016_10_12 21_10,6667258
2016_10_12 21_20,6667258
2016_10_12 21_30,6667258
2016_10_12 21_40,6667258
2016_10_12 21_50,6667258
2016_10_12 22_00,6667258
2016_10_12 22_10,6667258
2016_10_12 22_20,6667258
2016_10_12 22_30,6667258
2016_10_12 22_40,6667258
2016_10_12 22_50,6671661
2016_10_12 23_00,6671661
2016_10_12 23_10,6671661
2016_10_12 23_20,6671661
2016_10_12 23_30,6671661
2016_10_12 23_40,6671661
2016_10_12 23_50,6671661
2016_10_13 00_00,6671661
2016_10_13 00_10,6671661
2016_10_13 00_20,6671661
2016_10_13 00_30,6671661
2016_10_13 00_40,6671661
2016_10_13 00_50,6671661
2016_10_13 01_00,6671661
2016_10_13 01_10,6671661
2016_10_13 01_20,6671661
2016_10_13 01_30,6671661
2016_10_13 01_40,6671661
2016_10_13 01_50,6671661
2016_10_13 02_00,6671661
2016_10_13 02_10,6671661
2016_10_13 02_20,6671661
2016_10_13 02_30,6671661
2016_10_13 02_40,6671661
2016_10_13 02_50,6671661
2016_10_13 03_00,6675018
2016_10_13 03_10,6675018
2016_10_13 03_20,6675018
2016_10_13 03_30,6675018
2016_10_13 03_40,6675018
2016_10_13 03_50,6675018
2016_10_13 04_00,6675018
2016_10_13 04_10,6675018
2016_10_13 04_20,6675018
2016_10_13 04_30,6675018
2016_10_13 04_40,6675018
2016_10_13 04_50,6675018
2016_10_13 05_00,6675018
2016_10_13 05_10,6675018
2016_10_13 05_20,6675018
2016_10_13 05_30,6675018
2016_10_13 05_40,6675018
2016_10_13 05_50,6675018
2016_10_13 06_00,6675018
2016_10_13 06_10,6675018
2016_10_13 06_20,6675018
2016_10_13 06_30,6675018
2016_10_13 06_40,6675018
2016_10_13 06_50,6675018
2016_10_13 07_00,6677996
2016_10_13 07_10,6677996
2016_10_13 07_20,6677996
2016_10_13 07_30,6677996
2016_10_13 07_40,6677996
2016_10_13 07_50,6677996
2016_10_13 08_00,6677996
2016_10_13 08_10,6677996
2016_10_13 08_20,6677996
2016_10_13 08_30,6677996
2016_10_13 08_40,6677996
2016_10_13 08_50,6677996
2016_10_13 09_00,6677996
2016_10_13 09_10,6677996
2016_10_13 09_20,6677996
2016_10_13 09_30,6677996
2016_10_13 09_40,6677996
2016_10_13 09_50,6677996
2016_10_13 10_00,6677996
2016_10_13 10_10,6677996
2016_10_13 10_20,6677996
2016_10_13 10_30,6677996
2016_10_13 10_40,6677996
2016_10_13 10_50,6677996
2016_10_13 11_00,6682560
2016_10_13 11_10,6682560
2016_10_13 11_20,6682560
2016_10_13 11_30,6682560
2016_10_13 11_40,6682560
2016_10_13 11_50,6682560
2016_10_13 12_00,6682560
2016_10_13 12_10,6682560
2016_10_13 12_20,6682560
2016_10_13 12_30,6682560
2016_10_13 12_40,6682560
2016_10_13 12_50,6682560
2016_10_13 13_00,6682560
2016_10_13 13_10,6682560
2016_10_13 13_20,6682560
2016_10_13 13_30,6682560
2016_10_13 13_40,6682560
2016_10_13 13_50,6682560
2016_10_13 14_00,6682560
2016_10_13 14_10,6682560
2016_10_13 14_20,6682560
2016_10_13 14_30,6682560
2016_10_13 14_40,6682560
2016_10_13 14_50,6682560
2016_10_13 15_00,6686691
2016_10_13 15_10,6686691
2016_10_13 15_20,6686691
2016_10_13 15_30,6686691
2016_10_13 15_40,6686691
2016_10_13 15_50,6686691
2016_10_13 16_00,6686691
2016_10_13 16_10,6686691
2016_10_13 16_20,6686691
2016_10_13 16_30,6686691
2016_10_13 16_40,6686691
2016_10_13 16_50,6686691
2016_10_13 17_00,6686691
2016_10_13 17_10,6686691
2016_10_13 17_20,6686691
2016_10_13 17_30,6686691
2016_10_13 17_40,6686691
2016_10_13 17_50,6686691
2016_10_13 18_00,6686691
2016_10_13 18_10,6686691
2016_10_13 18_20,6686691
2016_10_13 18_30,6686691
2016_10_13 18_40,6686691
2016_10_13 18_50,6686691
2016_10_13 19_00,6686691
2016_10_13 19_10,6691313
2016_10_13 19_20,6691313
2016_10_13 19_30,6691184
2016_10_13 19_40,6691313
2016_10_13 19_50,6691313
2016_10_13 20_00,6691313
2016_10_13 20_10,6691313
2016_10_13 20_20,6691313
2016_10_13 20_30,6691313
2016_10_13 20_40,6691313
2016_10_13 20_50,6691313
2016_10_13 21_00,6691313
2016_10_13 21_10,6691313
2016_10_13 21_20,6691313
2016_10_13 21_30,6691313
2016_10_13 21_40,6691313
2016_10_13 21_50,6691313
2016_10_13 22_00,6691313
2016_10_13 22_10,6691313
2016_10_13 22_20,6691313
2016_10_13 22_30,6691313
2016_10_13 22_40,6691313
2016_10_13 22_50,6691313
2016_10_13 23_00,6691313
2016_10_13 23_10,6694259
2016_10_13 23_20,6694259
2016_10_13 23_30,6694259
2016_10_13 23_40,6694208
2016_10_13 23_50,6694259
2016_10_14 00_00,6694259
2016_10_14 00_10,6694259
2016_10_14 00_20,6694259
2016_10_14 00_30,6694208
2016_10_14 00_40,6694259
2016_10_14 00_50,6694259
2016_10_14 01_00,6694259
2016_10_14 01_10,6694259
2016_10_14 01_20,6694259
2016_10_14 01_30,6694259
2016_10_14 01_40,6694259
2016_10_14 01_50,6694259
2016_10_14 02_00,6694259
2016_10_14 02_10,6694259
2016_10_14 02_20,6694259
2016_10_14 02_30,6694259
2016_10_14 02_40,6694259
2016_10_14 02_50,6694259
2016_10_14 03_00,6694259
2016_10_14 03_10,6696135
2016_10_14 03_20,6696135
2016_10_14 03_30,6696135
2016_10_14 03_40,6696135
2016_10_14 03_50,6696135
2016_10_14 04_00,6696135
2016_10_14 04_10,6696135
2016_10_14 04_20,6696135
2016_10_14 04_30,6696135
2016_10_14 04_40,6696135
2016_10_14 04_50,6696135
2016_10_14 05_00,6696112
2016_10_14 05_10,6696135
2016_10_14 05_20,6696135
2016_10_14 05_30,6696135
2016_10_14 05_40,6696135
2016_10_14 05_50,6696135
2016_10_14 06_00,6696135
2016_10_14 06_10,6696112
2016_10_14 06_20,6696135
2016_10_14 06_30,6696135
2016_10_14 06_40,6696135
2016_10_14 06_50,6696135
2016_10_14 07_00,6696135
2016_10_14 07_10,6698192
2016_10_14 07_20,6698192
2016_10_14 07_30,6698192
2016_10_14 07_40,6698192
2016_10_14 07_50,6698192
2016_10_14 08_00,6698192
2016_10_14 08_10,6698192
2016_10_14 08_20,6698192
2016_10_14 08_30,6698192
2016_10_14 08_40,6698192
2016_10_14 08_50,6697574
2016_10_14 09_00,6698192
2016_10_14 09_10,6698192
2016_10_14 09_20,6698192
2016_10_14 09_30,6698192
2016_10_14 09_40,6698192
2016_10_14 09_50,6698192
2016_10_14 10_00,6698192
2016_10_14 10_10,6698192
2016_10_14 10_20,6698192
2016_10_14 10_30,6698192
2016_10_14 10_40,6698192
2016_10_14 10_50,6698192
2016_10_14 11_00,6698192
2016_10_14 11_10,6698192
2016_10_14 11_20,6701495
2016_10_14 11_30,6701495
2016_10_14 11_40,6701495
2016_10_14 11_50,6701495
2016_10_14 12_00,6701495
2016_10_14 12_10,6701495
2016_10_14 12_20,6701495
2016_10_14 12_30,6701495
2016_10_14 12_40,6700622
2016_10_14 12_50,6701495
2016_10_14 13_00,6701495
2016_10_14 13_10,6701495
2016_10_14 13_20,6701495
2016_10_14 13_30,6701495
2016_10_14 13_40,6701495
2016_10_14 13_50,6701495
2016_10_14 14_00,6701495
2016_10_14 14_10,6701495
2016_10_14 14_20,6701495
2016_10_14 14_30,6701495
2016_10_14 14_40,6701495
2016_10_14 14_50,6701495
2016_10_14 15_00,6701495
2016_10_14 15_10,6701495
2016_10_14 15_20,6704651
2016_10_14 15_30,6704651
2016_10_14 15_40,6704651
2016_10_14 15_50,6704651
2016_10_14 16_00,6704651
2016_10_14 16_10,6704651
2016_10_14 16_20,6704651
2016_10_14 16_30,6704651
2016_10_14 16_40,6704651
2016_10_14 16_50,6704651
2016_10_14 17_00,6704651
2016_10_14 17_10,6704651
2016_10_14 17_20,6704651
2016_10_14 17_30,6704651
2016_10_14 17_40,6703928
2016_10_14 17_50,6704651
2016_10_14 18_00,6704651
2016_10_14 18_10,6704651
2016_10_14 18_20,6704651
2016_10_14 18_30,6704651
2016_10_14 18_40,6704651
2016_10_14 18_50,6704651
2016_10_14 19_00,6704651
2016_10_14 19_10,6704651
2016_10_14 19_20,6707359
2016_10_14 19_30,6707359
2016_10_14 19_40,6707359
2016_10_14 19_50,6707359
2016_10_14 20_00,6707359
2016_10_14 20_10,6707359
2016_10_14 20_20,6707359
2016_10_14 20_30,6707359
2016_10_14 20_40,6707359
2016_10_14 20_50,6707359
2016_10_14 21_00,6707359
2016_10_14 21_10,6707359
2016_10_14 21_20,6707359
2016_10_14 21_30,6707359
2016_10_14 21_40,6707359
2016_10_14 21_50,6707359
2016_10_14 22_00,6707359
2016_10_14 22_10,6707359
2016_10_14 22_20,6707359
2016_10_14 22_30,6709424
2016_10_14 22_40,6707359
2016_10_14 22_50,6707359
2016_10_14 23_00,6707359
2016_10_14 23_10,6707359
2016_10_14 23_20,6709984
2016_10_14 23_30,6709984
2016_10_14 23_40,6709984
2016_10_14 23_50,6709984
2016_10_15 00_00,6709984
2016_10_15 00_10,6709984
2016_10_15 00_20,6709984
2016_10_15 00_30,6709984
2016_10_15 00_40,6709984
2016_10_15 00_50,6709984
2016_10_15 01_00,6709984
2016_10_15 01_10,6709984
2016_10_15 01_20,6709424
2016_10_15 01_30,6709984
2016_10_15 01_40,6709984
2016_10_15 01_50,6709984
2016_10_15 02_00,6709984
2016_10_15 02_10,6709984
2016_10_15 02_20,6709984
2016_10_15 02_30,6709984
2016_10_15 02_40,6709984
2016_10_15 02_50,6709984
2016_10_15 03_00,6709984
2016_10_15 03_10,6709984
2016_10_15 03_20,6709984
2016_10_15 03_30,6712175
2016_10_15 03_40,6712175
2016_10_15 03_50,6712175
2016_10_15 04_00,6712175
2016_10_15 04_10,6712175
2016_10_15 04_20,6712175
2016_10_15 04_30,6712175
2016_10_15 04_40,6712175
2016_10_15 04_50,6712175
2016_10_15 05_00,6712175
2016_10_15 05_10,6712175
2016_10_15 05_20,6712175
2016_10_15 05_30,6712175
2016_10_15 05_40,6711611
2016_10_15 05_50,6712175
2016_10_15 06_00,6712175
2016_10_15 06_10,6712175
2016_10_15 06_20,6712175
2016_10_15 06_30,6712175
2016_10_15 06_40,6712175
2016_10_15 06_50,6714452
2016_10_15 07_00,6712175
2016_10_15 07_10,6712175
2016_10_15 07_20,6714452
2016_10_15 07_30,6715150
2016_10_15 07_40,6715150
2016_10_15 07_50,6715150
2016_10_15 08_00,6715150
2016_10_15 08_10,6715150
2016_10_15 08_20,6715150
2016_10_15 08_30,6715150
2016_10_15 08_40,6715150
2016_10_15 08_50,6715150
2016_10_15 09_00,6715150
2016_10_15 09_10,6715150
2016_10_15 09_20,6715150
2016_10_15 09_30,6715150
2016_10_15 09_40,6715150
2016_10_15 09_50,6715150
2016_10_15 10_00,6715150
2016_10_15 10_10,6715150
2016_10_15 10_20,6715150
2016_10_15 10_30,6715150
2016_10_15 10_40,6715150
2016_10_15 10_50,6715150
2016_10_15 11_00,6715150
2016_10_15 11_10,6715150
2016_10_15 11_20,6715150
2016_10_15 11_30,6719096
2016_10_15 11_40,6719096
2016_10_15 11_50,6719096
2016_10_15 12_00,6719096
2016_10_15 12_10,6719096
2016_10_15 12_20,6719096
2016_10_15 12_30,6719096
2016_10_15 12_40,6719096
2016_10_15 12_50,6719096
2016_10_15 13_00,6719096
2016_10_15 13_10,6719096
2016_10_15 13_20,6719096
2016_10_15 13_30,6719096
2016_10_15 13_40,6719096
2016_10_15 13_50,6719096
2016_10_15 14_00,6719096
2016_10_15 14_10,6719096
2016_10_15 14_20,6719096
2016_10_15 14_30,6719096
2016_10_15 14_40,6719096
2016_10_15 14_50,6719096
2016_10_15 15_00,6719096
2016_10_15 15_10,6719096
2016_10_15 15_20,6719096
2016_10_15 15_30,6723199
2016_10_15 15_40,6723199
2016_10_15 15_50,6723199
2016_10_15 16_00,6723199
2016_10_15 16_10,6723199
2016_10_15 16_20,6723199
2016_10_15 16_30,6723199
2016_10_15 16_40,6723199
2016_10_15 16_50,6723199
2016_10_15 17_00,6723199
2016_10_15 17_10,6723199
2016_10_15 17_20,6723199
2016_10_15 17_30,6723199
2016_10_15 17_40,6723199
2016_10_15 17_50,6723199
2016_10_15 18_00,6723199
2016_10_15 18_10,6723199
2016_10_15 18_20,6723199
2016_10_15 18_30,6723199
2016_10_15 18_40,6723199
2016_10_15 18_50,6723199
2016_10_15 19_00,6723199
2016_10_15 19_10,6723199
2016_10_15 19_20,6723199
2016_10_15 19_30,6727665
2016_10_15 19_40,6727665
2016_10_15 19_50,6727665
2016_10_15 20_00,6727665
2016_10_15 20_10,6727665
2016_10_15 20_20,6727665
2016_10_15 20_30,6727665
2016_10_15 20_40,6727665
2016_10_15 20_50,6727665
2016_10_15 21_00,6727665
2016_10_15 21_10,6727665
2016_10_15 21_20,6727665
2016_10_15 21_30,6727665
2016_10_15 21_40,6727665
2016_10_15 21_50,6727665
2016_10_15 22_00,6727665
2016_10_15 22_10,6727665
2016_10_15 22_20,6727665
2016_10_15 22_30,6727665
2016_10_15 22_40,6727665
2016_10_15 22_50,6730513
2016_10_15 23_00,6727665
2016_10_15 23_10,6727665
2016_10_15 23_20,6727665
2016_10_15 23_30,6731130
2016_10_15 23_40,6731130
2016_10_15 23_50,6731130
2016_10_16 00_00,6731130
2016_10_16 00_10,6731130
2016_10_16 00_20,6731130
2016_10_16 00_30,6731130
2016_10_16 00_40,6731130
2016_10_16 00_50,6731130
2016_10_16 01_00,6731130
2016_10_16 01_10,6731130
2016_10_16 01_20,6731130
2016_10_16 01_30,6731130
2016_10_16 01_40,6731130
2016_10_16 01_50,6730513
2016_10_16 02_00,6730513
2016_10_16 02_10,6731130
2016_10_16 02_20,6731130
2016_10_16 02_30,6731130
2016_10_16 02_40,6731130
2016_10_16 02_50,6731130
2016_10_16 03_00,6731130
2016_10_16 03_10,6731130
2016_10_16 03_20,6731130
2016_10_16 03_30,6733454
2016_10_16 03_40,6732903
2016_10_16 03_50,6733454
2016_10_16 04_00,6733454
2016_10_16 04_10,6733454
2016_10_16 04_20,6733454
2016_10_16 04_30,6733454
2016_10_16 04_40,6733454
2016_10_16 04_50,6733454
2016_10_16 05_00,6734326
2016_10_16 05_10,6734326
2016_10_16 05_20,6734326
2016_10_16 05_30,6732903
2016_10_16 05_40,6734326
2016_10_16 05_50,6734644
2016_10_16 06_00,6734644
2016_10_16 06_10,6734326
2016_10_16 06_20,6734326
2016_10_16 06_30,6734326
2016_10_16 06_40,6734326
2016_10_16 06_50,6734644
2016_10_16 07_00,6734326
2016_10_16 07_10,6734326
2016_10_16 07_20,6734326
2016_10_16 07_30,6734326
2016_10_16 07_40,6734326
2016_10_16 07_50,6734326
2016_10_16 08_00,6734326
2016_10_16 08_10,6734326
2016_10_16 08_20,6734326
2016_10_16 08_30,6734326
2016_10_16 08_40,6734326
2016_10_16 08_50,6734326
2016_10_16 09_00,6734326
2016_10_16 09_10,6737123
2016_10_16 09_20,6737123
2016_10_16 09_30,6737123
2016_10_16 09_40,6737123
2016_10_16 09_50,6737123
2016_10_16 10_00,6737123
2016_10_16 10_10,6737123
2016_10_16 10_20,6737123
2016_10_16 10_30,6737570
2016_10_16 10_40,6737123
2016_10_16 10_50,6737123
2016_10_16 11_00,6737123
2016_10_16 11_10,6737123
2016_10_16 11_20,6737123
2016_10_16 11_30,6737123
2016_10_16 11_40,6737123
2016_10_16 11_50,6737123
2016_10_16 12_00,6737123
2016_10_16 12_10,6737123
2016_10_16 12_20,6737123
2016_10_16 12_30,6737123
2016_10_16 12_40,6737123
2016_10_16 12_50,6737123
2016_10_16 13_00,6737123
2016_10_16 13_10,6740537
2016_10_16 13_20,6740537
2016_10_16 13_30,6740537
2016_10_16 13_40,6740537
2016_10_16 13_50,6740537
2016_10_16 14_00,6740537
2016_10_16 14_10,6740537
2016_10_16 14_20,6740537
2016_10_16 14_30,6740537
2016_10_16 14_40,6740537
2016_10_16 14_50,6740537
2016_10_16 15_00,6740537
2016_10_16 15_10,6740537
2016_10_16 15_20,6740537
2016_10_16 15_30,6740537
2016_10_16 15_40,6740537
2016_10_16 15_50,6740537
2016_10_16 16_00,6740537
2016_10_16 16_10,6740537
2016_10_16 16_20,6740537
2016_10_16 16_30,6740537
2016_10_16 16_40,6740537
2016_10_16 16_50,6740537
2016_10_16 17_00,6740537
2016_10_16 17_10,6743506
2016_10_16 17_20,6743506
2016_10_16 17_30,6743506
2016_10_16 17_40,6743506
2016_10_16 17_50,6743506
2016_10_16 18_00,6743506
2016_10_16 18_10,6743506
2016_10_16 18_20,6743506
2016_10_16 18_30,6743506
2016_10_16 18_40,6743506
2016_10_16 18_50,6743506
2016_10_16 19_00,6743506
2016_10_16 19_10,6743506
2016_10_16 19_20,6743506
2016_10_16 19_30,6743506
2016_10_16 19_40,6743506
2016_10_16 19_50,6743506
2016_10_16 20_00,6743506
2016_10_16 20_10,6743506
2016_10_16 20_20,6743506
2016_10_16 20_30,6743506
2016_10_16 20_40,6743814
2016_10_16 20_50,6743506
2016_10_16 21_00,6743506
2016_10_16 21_10,6745595
2016_10_16 21_20,6745595
2016_10_16 21_30,6745595
2016_10_16 21_40,6745595
2016_10_16 21_50,6745595
2016_10_16 22_00,6745595
2016_10_16 22_10,6745595
2016_10_16 22_20,6745595
2016_10_16 22_30,6745595
2016_10_16 22_40,6745595
2016_10_16 22_50,6745595
2016_10_16 23_00,6745595
2016_10_16 23_10,6745595
2016_10_16 23_20,6745595
2016_10_16 23_30,6745595
2016_10_16 23_40,6745834
2016_10_16 23_50,6745595
2016_10_17 00_00,6745595
2016_10_17 00_10,6745595
2016_10_17 00_20,6745595
2016_10_17 00_30,6745595
2016_10_17 00_40,6745595
2016_10_17 00_50,6745595
2016_10_17 01_00,6745595
2016_10_17 01_10,6746954
2016_10_17 01_20,6746954
2016_10_17 01_30,6745834
2016_10_17 01_40,6746954
2016_10_17 01_50,6746954
2016_10_17 02_00,6747079
2016_10_17 02_10,6746954
2016_10_17 02_20,6746954
2016_10_17 02_30,6747079
2016_10_17 02_40,6746954
2016_10_17 02_50,6746954
2016_10_17 03_00,6746954
2016_10_17 03_10,6746954
2016_10_17 03_20,6746954
2016_10_17 03_30,6746954
2016_10_17 03_40,6746954
2016_10_17 03_50,6746954
2016_10_17 04_00,6746954
2016_10_17 04_10,6746954
2016_10_17 04_20,6746954
2016_10_17 04_30,6746954
2016_10_17 04_40,6746954
2016_10_17 04_50,6746954
2016_10_17 05_00,6746954
2016_10_17 05_10,6747079
2016_10_17 05_20,6747947
2016_10_17 05_30,6747947
2016_10_17 05_40,6747947
2016_10_17 05_50,6747947
2016_10_17 06_00,6747947
2016_10_17 06_10,6747947
2016_10_17 06_20,6747947
2016_10_17 06_30,6747947
2016_10_17 06_40,6748105
2016_10_17 06_50,6747947
2016_10_17 07_00,6747947
2016_10_17 07_10,6747947
2016_10_17 07_20,6747947
2016_10_17 07_30,6747947
2016_10_17 07_40,6747947
2016_10_17 07_50,6747947
2016_10_17 08_00,6747947
2016_10_17 08_10,6747947
2016_10_17 08_20,6747947
2016_10_17 08_30,6747947
2016_10_17 08_40,6747947
2016_10_17 08_50,6747947
